production_run_id,date,plant_id,product_id,operator_id,quantity_produced,quantity_defective,downtime_minutes,energy_consumed_kwh
3204,10/2/2025,2,6,9,138,4,17,93.13
3205,10/2/2025,4,10,2,157,4,10,949.25
3206,10/3/2025,3,9,4,938,19,19,73.91
3207,10/3/2025,4,10,10,241,4,11,1438.34
3208,10/3/2025,2,6,11,94,3,2,77.48
3209,10/3/2025,4,1,9,132,2,10,2153.4
3210,10/3/2025,2,6,4,153,7,13,96.56
3211,10/3/2025,5,3,3,5,0,0,328.6
3212,10/3/2025,1,1,20,125,2,7,2017.24
3213,10/4/2025,5,3,18,4,0,20,299.91
3214,10/4/2025,2,6,12,159,9,6,107.97
3215,10/4/2025,4,1,18,191,3,18,3120.14
3216,10/4/2025,1,7,7,17,0,15,238.33
3217,10/4/2025,1,4,17,340,5,313,1740.01
3218,10/5/2025,1,7,17,16,0,15,251.11
3219,10/5/2025,1,1,14,128,3,20,2077.27
3220,10/5/2025,1,7,17,10,0,5,168.26
3221,10/5/2025,3,7,7,14,0,15,215.34
3222,10/5/2025,1,4,18,305,3,10,1351.51
3223,10/5/2025,2,2,18,475,5,15,1113.62
3224,10/6/2025,1,7,14,16,0,11,255.22
3225,10/6/2025,2,8,7,991,18,202,247.16
3226,10/6/2025,5,2,4,465,14,7,1081.35
3227,10/6/2025,1,7,17,16,0,18,233.39
3228,10/6/2025,1,4,2,349,8,8,1523.4
3229,10/6/2025,4,10,10,215,3,13,1270.55
3230,10/6/2025,4,10,9,226,3,12,1333.52
3231,10/7/2025,1,7,17,13,0,15,207.6
3232,10/7/2025,1,1,7,118,3,268,2151.4
3233,10/7/2025,4,1,2,138,3,7,2233.26
3234,10/7/2025,5,2,15,544,15,240,1435.08
3235,10/7/2025,1,4,17,265,3,15,1162.97
3236,10/8/2025,3,9,18,678,3,1,53.16
3237,10/8/2025,3,5,13,311,3,4,219.5
3238,10/8/2025,2,2,9,318,4,16,747.54
3239,10/8/2025,2,2,16,422,13,1,969.62
3240,10/9/2025,4,1,1,154,1,1,2482.98
3241,10/9/2025,4,1,9,134,2,20,2195.07
3242,10/9/2025,5,2,18,362,5,11,859.13
3243,10/9/2025,5,2,9,393,5,20,935.3
3244,10/10/2025,4,10,19,217,3,12,1279.18
3245,10/10/2025,3,7,10,17,0,17,267.76
3246,10/10/2025,4,1,14,137,4,14,2221.13
3247,10/11/2025,4,10,20,144,3,6,868.23
3248,10/11/2025,5,2,8,427,11,16,1018.05
3249,10/11/2025,2,2,12,415,15,11,984.46
3250,10/11/2025,1,7,1,12,0,20,202.84
3251,10/11/2025,1,4,15,269,6,9,1193.6
3252,10/11/2025,5,3,8,3,0,0,199.24
3253,10/11/2025,3,5,10,207,2,11,165.64
3254,10/12/2025,2,8,15,701,13,19,77.55
3255,10/12/2025,3,9,10,815,3,20,57.02
3256,10/12/2025,1,4,2,301,6,2,1291.48
3257,10/12/2025,2,8,15,946,14,5,84.8
3258,10/12/2025,4,10,7,265,7,9,1577.67
3259,10/12/2025,4,10,19,193,3,1,1144.68
3260,10/13/2025,5,3,13,6,0,4,389.73
3261,10/13/2025,3,7,18,19,0,11,280.86
3262,10/13/2025,3,5,16,298,8,3,227.94
3263,10/13/2025,3,9,12,1080,27,15,76.18
3264,10/13/2025,3,7,14,13,0,7,199.68
3265,10/14/2025,1,7,11,12,0,2,183.73
3266,10/14/2025,4,10,15,192,5,7,1158.67
3267,10/14/2025,3,5,9,226,3,6,170.53
3268,10/14/2025,4,1,11,127,2,18,2089.55
3269,10/14/2025,4,10,13,116,1,19,705.4
3270,10/14/2025,1,1,4,161,4,2,2587.8
3271,10/14/2025,5,2,7,374,11,0,887.69
3272,10/15/2025,1,1,16,143,4,18,2317.3
3273,10/15/2025,1,4,3,272,5,7,1200.68
3274,10/15/2025,4,10,12,204,7,2,1210.14
3275,10/15/2025,1,1,10,119,1,4,1951
3276,10/15/2025,4,10,1,173,1,0,1011.44
3277,10/15/2025,3,7,7,11,0,12,187.01
3278,10/15/2025,1,7,10,16,0,20,257.38
3279,10/16/2025,1,4,11,287,4,15,1244.82
3280,10/16/2025,1,7,1,16,0,5,244.05
3281,10/16/2025,5,3,1,4,0,4,291.71
3282,10/16/2025,2,2,5,345,11,4,791.13
3283,10/16/2025,3,5,2,245,6,11,186.69
3284,10/17/2025,4,1,15,145,4,5,2370.2
3285,10/17/2025,2,8,2,1170,19,11,126.73
3286,10/17/2025,4,10,16,210,5,20,1236.04
3287,10/17/2025,1,1,5,198,6,19,3226.95
3288,10/17/2025,2,2,2,349,9,15,830.48
3289,10/18/2025,1,4,5,197,6,13,879.85
3290,10/18/2025,5,2,1,431,4,9,1001.32
3291,10/18/2025,3,5,3,332,8,0,219.33
3292,10/18/2025,4,1,18,175,2,1,2842.98
3293,10/19/2025,2,6,14,122,6,12,71.91
3294,10/19/2025,3,9,2,974,16,12,56.37
3295,10/19/2025,5,2,20,565,13,15,1303.57
3296,10/19/2025,5,3,3,4,0,11,276.97
3297,10/19/2025,4,10,6,188,4,14,1118.45
3298,10/19/2025,4,1,20,164,3,9,2661.01
3299,10/19/2025,5,3,4,4,0,10,281.3
3300,10/20/2025,2,8,13,886,3,13,73.88
3301,10/20/2025,2,6,20,120,5,19,112.9
3302,10/20/2025,4,10,2,169,3,15,1026.61
3303,10/21/2025,1,1,3,149,2,10,2407.92
3304,10/21/2025,2,2,11,388,6,16,929.31
3305,10/21/2025,3,9,13,1177,1,1,47.92
3306,10/21/2025,2,2,12,324,11,8,760.26
3307,10/21/2025,4,1,11,175,2,7,2821.58
3308,10/22/2025,1,7,3,18,0,3,269.11
3309,10/22/2025,3,9,3,995,13,6,61.94
3310,10/22/2025,4,10,19,215,3,121,1346.92
3311,10/23/2025,4,1,8,119,3,16,1930.03
3312,10/23/2025,1,7,1,15,0,11,246.04
3313,10/23/2025,5,3,7,5,0,11,353.47
3314,10/24/2025,2,8,10,809,3,15,103.5
3315,10/24/2025,2,6,10,112,4,3,62.7
3316,10/24/2025,4,1,18,135,1,5,2194.43
3317,10/24/2025,4,1,1,183,2,12,2975.94
3318,10/24/2025,5,2,18,409,5,16,960.92
3319,10/24/2025,2,2,16,379,12,12,894.57
3320,10/25/2025,2,2,12,498,18,20,1147.88
3321,10/25/2025,3,9,3,802,7,2,38.73
3322,10/25/2025,3,7,5,17,0,14,246.18
3323,10/25/2025,2,2,3,425,9,11,984.12
3324,10/25/2025,2,6,19,114,3,68,142.7
3325,10/25/2025,3,5,10,218,3,11,182.15
3326,10/25/2025,4,1,17,150,2,1,2448.72
3327,10/26/2025,1,4,19,313,4,7,1366.45
3328,10/26/2025,4,10,19,183,2,19,1090.31
3329,10/26/2025,5,2,15,308,8,16,724.53
3330,10/26/2025,4,10,10,192,3,54,1166.05
3331,10/27/2025,4,10,13,130,1,17,805.2
3332,10/27/2025,1,1,18,115,1,16,1879.41
3333,10/27/2025,5,2,16,407,12,6,954.5
3334,10/27/2025,2,2,10,435,7,18,1009.79
3335,10/27/2025,1,4,13,320,4,7,1379.38
3336,10/27/2025,2,6,9,106,3,17,72.31
3337,10/28/2025,3,7,12,14,0,0,197.28
3338,10/28/2025,2,6,9,128,4,10,95.58
3339,10/28/2025,3,9,18,1271,5,2,61.93
3340,10/28/2025,4,1,4,111,2,15,1813.99
3341,10/28/2025,4,10,16,198,5,2,1158.44
3342,10/28/2025,3,5,16,211,6,17,151.14
3343,10/28/2025,5,3,6,4,0,19,265.72
3344,10/29/2025,4,1,12,128,4,0,2070.31
3345,10/29/2025,2,8,7,776,16,8,102.67
3346,10/29/2025,5,2,3,455,9,9,1074.52
3347,10/29/2025,5,2,11,495,8,12,1151.52
3348,10/29/2025,5,3,15,5,0,246,511.53
3349,10/29/2025,2,2,15,352,9,305,1077.94
3350,10/30/2025,5,3,6,5,0,11,333.28
3351,10/30/2025,4,1,6,170,2,10,2750.33
3352,10/30/2025,5,2,15,422,11,13,970.08
3353,10/30/2025,5,3,17,4,0,17,280.4
3354,10/30/2025,1,1,17,134,1,12,2203.05
3355,10/30/2025,4,10,7,243,6,5,1426.56
3356,10/30/2025,2,6,13,150,5,11,106.33
3357,10/31/2025,3,9,15,1065,17,20,57.9
3358,10/31/2025,4,1,12,134,5,14,2201.48
3359,10/31/2025,3,9,2,1064,11,14,62.29
3360,10/31/2025,5,2,18,472,7,10,1115.14
3361,10/31/2025,5,3,11,5,0,17,358.28
3362,11/1/2025,4,1,12,136,5,12,2218.81
3363,11/1/2025,2,8,20,668,8,16,64.6
3364,11/1/2025,3,5,16,227,7,2,161.87
3365,11/2/2025,2,2,9,450,5,4,1042
3366,11/2/2025,5,2,18,388,4,12,911.29
3367,11/2/2025,4,10,13,127,1,10,772.04
3368,11/2/2025,1,7,19,10,0,5,164.13
3369,11/2/2025,4,1,16,163,5,12,2639.56
3370,11/2/2025,5,3,19,5,0,6,354.63
3371,11/3/2025,4,1,9,144,1,16,2350.4
3372,11/3/2025,3,5,12,296,11,5,222.02
3373,11/3/2025,1,7,13,17,0,15,237.91
3374,11/4/2025,1,1,20,145,3,6,2354.48
3375,11/4/2025,3,7,20,16,0,6,251.17
3376,11/4/2025,2,6,14,144,7,0,90.77
3377,11/4/2025,1,1,13,170,2,8,2738.03
3378,11/4/2025,1,4,17,250,3,8,1099.39
3379,11/4/2025,2,2,8,240,6,10,584.4
3380,11/4/2025,1,4,9,317,4,6,1366.76
3381,11/5/2025,5,2,13,442,5,15,1046.27
3382,11/5/2025,3,9,20,1000,12,1,52.83
3383,11/5/2025,5,3,19,4,0,14,286.25
3384,11/5/2025,3,7,1,11,0,11,162.66
3385,11/5/2025,1,1,20,145,3,5,2370.41
3386,11/5/2025,3,7,12,13,0,11,192.31
3387,11/6/2025,2,8,15,728,9,20,94.05
3388,11/6/2025,2,2,18,472,5,2,1100.17
3389,11/6/2025,5,2,2,486,11,1,1116.34
3390,11/7/2025,1,7,8,17,0,16,249.66
3391,11/7/2025,4,10,7,209,6,10,1245.27
3392,11/7/2025,3,5,17,283,3,4,217.38
3393,11/8/2025,5,2,14,467,12,11,1084.16
3394,11/8/2025,4,10,17,243,2,18,1423.29
3395,11/8/2025,1,7,4,16,0,9,227.67
3396,11/8/2025,5,3,13,4,0,10,287.48
3397,11/9/2025,5,2,9,324,3,0,756.74
3398,11/9/2025,4,10,12,236,9,11,1410.24
3399,11/9/2025,5,2,2,402,10,10,934.5
3400,11/9/2025,4,10,16,172,4,3,1006.45
3401,11/9/2025,5,3,5,6,0,19,404
3402,11/9/2025,1,1,16,126,3,9,2055.1
3403,11/9/2025,3,9,14,986,21,13,57.17
3404,11/10/2025,5,3,14,5,0,7,329.34
3405,11/10/2025,1,1,15,146,4,199,2510.16
3406,11/10/2025,2,2,16,329,9,9,790.13
3407,11/10/2025,1,7,7,13,0,1,186.86
3408,11/11/2025,3,9,8,1115,18,11,78.05
3409,11/11/2025,2,2,14,421,13,15,997.22
3410,11/11/2025,4,10,17,224,2,18,1316.07
3411,11/11/2025,5,3,2,4,0,15,284.37
3412,11/11/2025,2,2,19,394,6,1,928.44
3413,11/12/2025,2,2,14,498,14,0,1169.68
3414,11/12/2025,1,4,12,349,13,11,1535.7
3415,11/12/2025,2,2,6,389,8,7,919.15
3416,11/12/2025,5,3,8,4,0,7,277.33
3417,11/12/2025,4,1,3,155,3,14,2521.99
3418,11/12/2025,4,10,14,180,5,4,1077.77
3419,11/12/2025,5,2,10,401,5,12,939.25
3420,11/13/2025,3,5,14,168,4,6,146.26
3421,11/13/2025,2,6,20,136,5,10,96.53
3422,11/13/2025,5,3,15,5,0,12,340.66
3423,11/13/2025,1,4,9,277,4,10,1205.22
3424,11/13/2025,3,7,14,13,0,4,200.76
3425,11/13/2025,5,2,18,380,6,3,893.85
3426,11/14/2025,2,2,19,433,7,20,1005.71
3427,11/14/2025,4,10,5,197,6,1,1182.8
3428,11/14/2025,1,1,17,108,1,10,1765.83
3429,11/14/2025,2,2,9,443,5,10,1041.78
3430,11/14/2025,4,10,12,231,8,1,1374.52
3431,11/14/2025,3,5,5,323,10,20,230.02
3432,11/14/2025,5,3,7,4,0,8,288.39
3433,11/15/2025,1,1,10,150,2,11,2424.29
3434,11/15/2025,2,6,3,124,5,0,94.88
3435,11/15/2025,4,10,4,180,5,17,1062.1
3436,11/15/2025,3,5,6,323,6,13,230.63
3437,11/16/2025,2,6,19,126,4,17,80.98
3438,11/16/2025,4,1,17,154,2,231,2664.84
3439,11/16/2025,5,2,17,355,5,9,839.17
3440,11/16/2025,4,10,20,207,4,137,1323.9
3441,11/17/2025,4,1,4,164,4,6,2640.59
3442,11/17/2025,1,7,16,14,0,1,202.92
3443,11/17/2025,1,7,5,11,0,6,185.22
3444,11/17/2025,1,4,15,253,6,7,1122.84
3445,11/17/2025,2,6,14,115,5,12,71.93
3446,11/17/2025,4,10,11,200,2,10,1181.53
3447,11/17/2025,4,10,5,262,8,1,1523.06
3448,11/18/2025,1,1,1,173,2,13,2810.39
3449,11/18/2025,1,4,19,217,2,19,955.55
3450,11/18/2025,2,2,12,437,17,7,999.52
3451,11/18/2025,3,7,17,12,0,13,183.63
3452,11/18/2025,1,4,19,281,3,1,1210.97
3453,11/19/2025,4,10,14,259,7,3,1524.59
3454,11/19/2025,2,8,2,520,7,201,223.77
3455,11/19/2025,1,4,4,255,6,7,1108.32
3456,11/19/2025,4,1,8,185,4,1,2970.92
3457,11/20/2025,3,5,13,273,3,20,215.67
3458,11/20/2025,1,4,1,400,4,5,1727.64
3459,11/20/2025,5,2,18,363,5,15,842.45
3460,11/20/2025,5,3,13,5,0,11,342.97
3461,11/20/2025,4,1,19,107,1,222,1928.44
3462,11/20/2025,5,2,13,424,4,15,999.55
3463,11/20/2025,4,10,16,258,7,20,1521.34
3464,11/21/2025,2,8,11,1012,5,299,344.02
3465,11/21/2025,4,10,1,206,2,20,1223.31
3466,11/21/2025,2,8,6,775,9,4,98.83
3467,11/21/2025,4,1,4,154,4,0,2513.59
3468,11/21/2025,2,6,1,122,3,17,78.14
3469,11/22/2025,1,1,7,145,3,16,2361.27
3470,11/22/2025,4,10,2,193,4,3,1126.36
3471,11/22/2025,3,7,20,17,0,6,252.73
3472,11/22/2025,5,3,13,5,0,5,319.97
3473,11/22/2025,3,5,7,238,7,14,195.88
3474,11/22/2025,5,2,12,307,10,8,742.32
3475,11/23/2025,4,10,7,191,5,15,1130.74
3476,11/23/2025,4,10,16,196,6,19,1178.87
3477,11/23/2025,3,9,18,892,2,18,61.03
3478,11/23/2025,1,1,12,129,5,13,2110.02
3479,11/23/2025,1,1,13,163,1,18,2655.41
3480,11/23/2025,2,6,8,126,5,15,97.82
3481,11/23/2025,1,4,13,304,4,11,1320.09
3482,11/24/2025,3,5,14,262,8,17,219.04
3483,11/24/2025,3,7,17,13,0,18,194.78
3484,11/24/2025,3,5,15,272,6,14,204.83
3485,11/24/2025,3,5,8,256,6,11,205.86
3486,11/24/2025,1,4,11,299,5,198,1447.3
3487,11/25/2025,3,5,10,261,3,2,170.95
3488,11/25/2025,3,7,12,17,0,1,252.62
3489,11/25/2025,2,6,19,129,4,5,104.11
3490,11/25/2025,3,5,7,258,7,14,215.06
3491,11/26/2025,5,3,11,3,0,8,228.47
3492,11/26/2025,1,7,3,14,0,11,204.94
3493,11/26/2025,5,2,4,404,11,19,959.86
3494,11/26/2025,2,2,19,352,6,9,841.06
3495,11/26/2025,1,1,3,136,3,11,2210.62
3496,11/26/2025,1,4,10,267,4,10,1164.1
3497,11/26/2025,2,2,6,378,7,5,870.26
3498,11/27/2025,5,3,1,4,0,9,266.36
3499,11/27/2025,4,10,2,160,4,70,1017.84
3500,11/27/2025,2,8,17,751,2,88,155.07
3501,11/27/2025,1,1,6,140,2,308,2498.06
3502,11/28/2025,3,7,9,15,0,8,208.77
3503,11/28/2025,2,8,7,779,16,10,103.96
3504,11/28/2025,5,2,11,487,7,11,1143.63
3505,11/28/2025,5,2,19,332,5,5,767.81
3506,11/28/2025,5,2,4,418,11,16,967.82
3507,11/28/2025,1,4,1,324,3,12,1432.65
3508,11/28/2025,5,2,19,389,7,0,889.57
3509,11/29/2025,1,1,2,159,3,19,2608.39
3510,11/29/2025,5,3,13,4,0,14,268.66
3511,11/29/2025,5,2,8,430,11,3,1016.43
3512,11/29/2025,3,7,19,11,0,0,183.2
3513,11/29/2025,1,1,2,155,3,17,2534.3
3514,11/30/2025,3,5,18,193,2,8,147.98
3515,11/30/2025,4,10,3,162,3,274,1179.66
3516,11/30/2025,1,4,5,334,10,18,1473.95
3517,11/30/2025,4,10,13,230,3,15,1363.97
3518,12/1/2025,1,1,15,157,3,0,2531.64
3519,12/1/2025,2,8,2,925,10,19,109.29
3520,12/1/2025,4,1,10,130,2,2,2109.07
3521,12/1/2025,5,2,19,375,6,18,890.19
3522,12/2/2025,2,8,4,875,17,12,98.02
3523,12/2/2025,2,6,18,129,4,1,76.59
3524,12/2/2025,2,6,15,130,5,18,89.06
3525,12/2/2025,1,7,14,16,0,10,227.98
3526,12/3/2025,1,4,1,298,3,9,1306.35
3527,12/3/2025,5,3,7,5,0,13,325.41
3528,12/3/2025,1,1,18,174,2,17,2818.78
3529,12/3/2025,3,7,6,12,0,6,193.12
3530,12/3/2025,3,9,3,957,10,11,42.33
3531,12/3/2025,1,1,20,145,3,13,2349.58
3532,12/4/2025,5,2,11,432,6,4,990.83
3533,12/4/2025,3,5,14,295,8,1,227.52
3534,12/4/2025,2,8,6,635,6,16,93.54
3535,12/4/2025,5,2,12,466,17,10,1101.59
3536,12/4/2025,1,1,6,146,2,15,2393.65
3537,12/5/2025,1,1,10,150,2,10,2449.26
3538,12/5/2025,5,3,1,5,0,9,339.09
3539,12/5/2025,3,9,3,808,8,0,47.92
3540,12/5/2025,4,1,5,174,5,15,2827.32
3541,12/6/2025,2,2,10,416,7,6,977.39
3542,12/6/2025,1,4,7,333,9,9,1444.67
3543,12/6/2025,1,1,14,108,3,12,1747.68
3544,12/6/2025,1,7,10,14,0,4,190.09
3545,12/7/2025,2,8,5,891,18,14,79.88
3546,12/7/2025,1,4,13,324,3,17,1438.24
3547,12/7/2025,5,3,18,4,0,2,260.31
3548,12/7/2025,4,10,3,175,3,18,1039.58
3549,12/7/2025,4,1,2,133,2,18,2162.52
3550,12/7/2025,3,9,17,952,5,14,73.37
3551,12/8/2025,3,5,18,261,3,12,207.35
3552,12/8/2025,1,1,4,138,3,6,2259.09
3553,12/8/2025,1,7,11,13,0,8,211.99
3554,12/8/2025,5,2,8,415,11,0,981.48
3555,12/9/2025,5,3,14,4,0,11,273.16
3556,12/9/2025,3,9,11,1201,5,1,52.83
3557,12/9/2025,5,3,15,3,0,18,241.49
3558,12/9/2025,2,8,5,601,13,2,87.15
3559,12/10/2025,3,7,4,16,0,8,220.19
3560,12/10/2025,1,7,10,15,0,8,209.86
3561,12/10/2025,4,1,10,149,2,2,2400.2
3562,12/10/2025,1,1,17,143,1,14,2340.26
3563,12/11/2025,3,5,1,247,3,16,193.65
3564,12/11/2025,5,3,9,5,0,1,321.23
3565,12/11/2025,2,8,4,911,16,18,102
3566,12/11/2025,3,7,19,12,0,3,199.56
3567,12/11/2025,2,2,3,405,8,2,955.41
3568,12/12/2025,4,10,4,200,5,15,1174.27
3569,12/12/2025,2,6,8,143,6,11,115.11
3570,12/12/2025,4,10,1,221,2,20,1323.62
3571,12/12/2025,2,2,3,444,10,0,1034.6
3572,12/12/2025,1,4,1,298,3,1,1308.66
3573,12/13/2025,2,2,3,471,9,14,1107.11
3574,12/13/2025,2,8,12,948,27,13,82.08
3575,12/13/2025,4,1,11,167,2,4,2701.72
3576,12/13/2025,1,7,9,17,0,10,251.91
3577,12/13/2025,2,6,17,87,2,8,87.44
3578,12/14/2025,3,5,6,272,5,7,211.82
3579,12/14/2025,5,2,7,506,14,10,1157.62
3580,12/14/2025,4,10,2,201,5,14,1209.28
3581,12/14/2025,3,7,10,17,0,15,254.05
3582,12/14/2025,3,7,9,15,0,263,419.19
3583,12/14/2025,1,1,14,140,3,14,2275.77
3584,12/14/2025,3,5,16,246,7,11,202.53
3585,12/15/2025,4,1,19,169,2,8,2752.79
3586,12/15/2025,3,9,7,1027,22,359,351.92
3587,12/15/2025,2,2,9,394,4,11,932.04
3588,12/15/2025,1,7,16,14,0,112,289.47
3589,12/15/2025,2,8,19,671,4,8,94.57
3590,12/16/2025,4,10,5,212,6,18,1279.81
3591,12/16/2025,5,3,9,3,0,11,227.25
3592,12/16/2025,3,7,17,16,0,15,250.39
3593,12/16/2025,3,9,5,982,20,8,72.13
3594,12/17/2025,2,8,7,734,13,14,81.59
3595,12/17/2025,3,9,1,1094,1,12,54.93
3596,12/17/2025,3,5,3,215,4,0,153.01
3597,12/17/2025,2,8,5,816,15,9,93.33
3598,12/18/2025,5,3,6,3,0,8,203.7
3599,12/18/2025,5,2,11,426,7,14,987.44
3600,12/18/2025,2,8,15,805,12,5,65.49
3601,12/18/2025,3,5,2,199,4,2,141.3
3602,12/18/2025,3,9,17,759,3,10,41.84
3603,12/19/2025,1,4,12,297,10,17,1308.56
3604,12/19/2025,2,2,18,395,6,1,918.6
3605,12/19/2025,2,2,15,369,8,19,874.5
3606,12/19/2025,2,6,3,135,5,5,98.75
3607,12/19/2025,4,10,20,268,5,17,1593.25
3608,12/19/2025,1,7,2,14,0,2,221.46
3609,12/20/2025,5,3,12,3,0,13,231.3
3610,12/20/2025,2,2,7,334,10,19,797.34
3611,12/20/2025,4,10,4,196,5,6,1142.35
3612,12/21/2025,5,2,14,376,10,8,867.27
3613,12/21/2025,2,2,2,384,9,16,914.83
3614,12/21/2025,4,10,11,214,4,18,1285.02
3615,12/21/2025,3,7,2,10,0,12,161.09
3616,12/21/2025,3,9,13,883,1,17,77.71
3617,12/21/2025,3,9,5,825,20,8,69.17
3618,12/21/2025,2,2,16,452,12,6,1066.13
3619,12/22/2025,1,4,13,174,2,17,789.98
3620,12/22/2025,4,10,18,186,2,1,1096.11
3621,12/22/2025,4,10,5,234,6,7,1387.22
3622,12/22/2025,4,10,7,197,6,6,1182.7
3623,12/22/2025,1,4,9,266,3,8,1186.19
3624,12/23/2025,5,2,9,391,5,12,913.13
3625,12/23/2025,5,3,12,4,0,18,269.98
3626,12/23/2025,1,1,6,148,2,4,2395.77
3627,12/23/2025,4,1,3,132,2,14,2159.59
3628,12/23/2025,5,3,19,4,0,12,274.83
3629,12/23/2025,1,7,18,17,0,13,259.03
3630,12/24/2025,2,2,7,456,14,20,1068.23
3631,12/24/2025,2,2,19,402,7,19,969.62
3632,12/24/2025,4,10,1,261,3,184,1695.5
3633,12/25/2025,3,5,8,209,5,15,187.07
3634,12/25/2025,3,5,13,254,3,12,181.53
3635,12/25/2025,4,10,6,216,4,13,1267.28
3636,12/26/2025,3,9,16,931,18,7,59.33
3637,12/26/2025,3,5,20,250,5,18,181.28
3638,12/26/2025,2,2,7,451,13,5,1033.66
3639,12/26/2025,5,2,1,377,3,0,869.83
3640,12/27/2025,5,3,12,3,0,8,200.82
3641,12/27/2025,4,10,13,215,2,12,1283.27
3642,12/27/2025,3,7,15,16,0,14,251.27
3643,12/27/2025,4,10,16,218,7,12,1274.97
3644,12/27/2025,3,5,1,250,2,18,191.83
3645,12/28/2025,3,5,3,249,5,15,192.57
3646,12/28/2025,5,3,5,4,0,13,263.48
3647,12/28/2025,5,3,2,4,0,7,281.41
3648,12/28/2025,4,10,2,168,4,1,986.63
3649,12/28/2025,1,4,8,332,9,3,1460.27
3650,12/29/2025,3,9,1,965,2,15,54.09
3651,12/29/2025,2,8,10,730,2,143,184.68
3652,12/29/2025,4,10,12,149,5,276,1125.86
3653,12/29/2025,5,2,17,339,5,12,820.56
3654,12/29/2025,5,3,8,5,0,18,338.62
3655,12/29/2025,5,3,9,5,0,3,336.4
3656,12/29/2025,5,2,14,464,13,5,1081.68
3657,12/30/2025,5,3,5,4,0,18,282.7
3658,12/30/2025,4,10,19,229,4,0,1331.99
3659,12/30/2025,4,1,20,181,4,4,2942.67
3660,12/30/2025,2,8,15,770,10,11,94.24
3661,12/30/2025,4,1,10,193,2,1,3102.55
3662,12/30/2025,3,7,14,9,0,11,132.76
3663,12/31/2025,3,5,5,238,7,8,159.78
3664,12/31/2025,1,7,16,15,0,5,203.95
3665,12/31/2025,3,9,10,838,2,19,50.45
3666,12/31/2025,2,2,17,289,4,14,672.43
